Date,BBAR,BMA,EDN,GGAL,PAM,TGS,YPF
2017-07-20,10.768538475036621,57.496559143066406,30.799999237060547,28.660005569458008,54.529998779296875,13.143485069274902,20.87578773498535
2017-07-21,10.727670669555664,58.347389221191406,31.15999984741211,28.719295501708984,55.869998931884766,12.944863319396973,19.712186813354492
2017-07-24,10.564200401306152,58.50026321411133,30.530000686645508,28.207910537719727,55.34000015258789,12.849871635437012,19.869962692260742
2017-07-25,10.60506820678711,58.94562530517578,31.329999923706055,28.534015655517578,54.70000076293945,12.944863319396973,20.1756534576416
2017-07-26,10.775347709655762,59.11843490600586,30.889999389648438,28.3413143157959,54.2599983215332,13.031220436096191,19.791074752807617
2017-07-27,10.86389446258545,58.53349685668945,30.25,28.200496673583984,54.029998779296875,12.953499794006348,19.800935745239258
2017-07-28,10.734481811523438,58.5401611328125,30.299999237060547,27.78545570373535,54.54999923706055,12.953499794006348,20.56023597717285
2017-07-31,10.67318058013916,57.70262145996094,30.5,26.918319702148438,54.349998474121094,13.126213073730469,19.919267654418945
2017-08-01,10.761727333068848,58.2476921081543,30.329999923706055,27.451950073242188,55.33000183105469,12.970771789550781,19.70232391357422
2017-08-02,10.829837799072266,58.287567138671875,30.260000228881836,27.27406120300293,55.900001525878906,12.962135314941406,20.363014221191406
2017-08-03,10.823029518127441,58.580039978027344,30.5,27.24441909790039,56.06999969482422,13.229841232299805,19.800935745239258
2017-08-04,10.850272178649902,58.46038055419922,30.520000457763672,27.459348678588867,56.63999938964844,13.557995796203613,19.38677215576172
2017-08-07,10.843461990356445,58.16792297363281,30.469999313354492,27.68169403076172,56.040000915527344,13.91205883026123,19.140247344970703
2017-08-08,10.848307609558105,58.09479904174805,30.399999618530273,27.518638610839844,54.40999984741211,13.307561874389648,18.588029861450195
2017-08-09,10.592158317565918,56.266876220703125,29.889999389648438,27.073963165283203,52.869998931884766,13.11757755279541,18.53872299194336
2017-08-10,10.737540245056152,55.974403381347656,29.469999313354492,27.229602813720703,53.400001525878906,12.867142677307129,19.288164138793945
2017-08-11,10.855231285095215,56.72552490234375,30.399999618530273,28.1337890625,55.0099983215332,13.428462028503418,19.830520629882812
2017-08-14,11.637528419494629,64.21669006347656,32.63999938964844,31.254005432128906,61.119998931884766,15.328309059143066,20.579957962036133
2017-08-15,11.5198335647583,63.87770080566406,32.33000183105469,31.387414932250977,61.97999954223633,15.46647834777832,20.343290328979492
2017-08-16,11.457529067993164,63.17976760864258,32.650001525878906,31.313297271728516,62.34000015258789,15.423300743103027,20.01787757873535
2017-08-17,11.159842491149902,62.96039962768555,32.869998931884766,30.88343620300293,60.209999084472656,15.207409858703613,19.771352767944336
